hip_id,ra,dec,mag
12273,39.508636,72.818253,5.17
12287,39.574322,37.726715,6.19
12288,39.577724,-30.194061,5.84
12300,39.603405,-37.990543,6.48
12305,39.616470,38.089142,6.29
12318,39.653355,3.443205,6.21
12332,39.704147,21.961409,5.45
12387,39.870663,0.328511,4.08
12390,39.890972,-11.872156,4.83
12394,39.896988,-68.266945,4.12
12413,39.949890,-42.891670,4.74
12444,40.051754,-9.452875,5.79
12447,40.065392,6.111944,6.26
12484,40.164989,-54.549911,5.21
12486,40.166718,-39.855373,4.11
12489,40.171127,27.060944,5.30
12530,40.308331,-0.695653,5.72
12562,40.392212,-14.549276,5.98
12584,40.451355,-3.213807,6.07
12608,40.527508,-38.383686,5.99
12611,40.535172,-46.524441,6.09
12623,40.562160,40.193943,4.91
12640,40.591412,20.011465,5.74
12647,40.620571,10.741725,6.32
12653,40.638973,-50.800293,5.40
12686,40.747917,53.526104,5.85
12690,40.757729,48.265244,6.30
12692,40.761765,55.106018,5.76
12706,40.825169,3.235818,3.47
12708,40.834305,-40.527905,6.35
12717,40.860512,-66.714249,6.23
12719,40.862972,27.707146,4.65
12720,40.870472,-2.531452,6.48
12744,40.963516,25.638344,6.35
12768,41.021492,44.297039,5.43
12770,41.030624,-13.858696,4.24
12775,41.044094,-52.570599,6.15
12777,41.049511,49.228447,4.10
12784,41.079628,17.763927,6.40
12786,41.085556,-32.524715,6.21
12803,41.137394,15.311862,5.78
12821,41.206997,67.824631,5.95
12828,41.235584,10.114146,4.27
12832,41.239918,12.445761,5.17
12843,41.275723,-18.572563,4.47
12862,41.337105,4.711629,6.04
12871,41.364433,-63.704552,5.73
12876,41.385719,-67.616615,4.83
12964,41.687927,-21.639521,6.48
12982,41.742977,35.983524,6.27
12990,41.764919,35.554680,6.28
13008,41.796375,-22.485750,6.47
13036,41.879803,44.272198,6.45
13055,41.948517,81.448479,5.80
13061,41.977200,29.247118,4.52
13108,42.133694,18.283791,5.83
13121,42.191250,25.188065,5.89
13133,42.231285,69.634293,6.26
13141,42.255928,-62.806522,5.25
13147,42.272537,-32.405899,4.45
13165,42.323158,17.464310,5.26
13176,42.362144,37.326412,6.45
13178,42.378075,57.084316,6.25
13197,42.462357,-24.560310,6.14
13202,42.475742,-27.941980,5.39
13209,42.495945,27.260508,3.61
13225,42.561573,-35.843636,5.92
13244,42.618824,-75.066948,4.76
13254,42.645947,38.318645,4.22
13257,42.647057,36.948326,6.44
13265,42.668354,-35.675850,5.48
13268,42.674175,55.895496,3.77
13271,42.699165,-39.932224,6.36
13288,42.759674,-21.004019,4.76
13327,42.873268,15.082071,5.52
13328,42.878490,35.059742,4.56
13339,42.923908,46.841938,5.86
13347,42.941238,58.314289,6.46
13363,42.984318,-30.814520,6.38
13367,42.994785,68.888496,5.94
13387,43.079098,-62.909584,6.03
13402,43.133850,-12.769714,6.05
13421,43.211414,-9.441236,6.31
13424,43.216770,52.997353,6.35
13429,43.227688,-65.455292,6.47
13448,43.298729,16.483459,6.30
13462,43.337788,48.569954,6.23
13473,43.393276,-38.437004,5.93
13479,43.397160,-22.376308,5.93
13490,43.427521,38.337486,5.34
13518,43.526955,-50.871403,6.22
13531,43.564423,52.762478,3.93
13654,43.952072,18.331640,5.76
13665,43.986778,61.521137,5.59
13679,44.057373,8.381563,5.97
13700,44.102715,64.332443,6.17
13701,44.106873,-8.898144,3.89
13702,44.108940,18.023119,5.58
13713,44.138760,47.164005,6.05
13717,44.155933,-3.712320,5.16
13732,44.211075,51.261284,6.22
13756,44.269066,4.501030,6.15
13768,44.303761,-29.855289,6.29
13775,44.322018,31.934219,5.10
13782,44.348999,-23.862164,5.44
13789,44.385944,-38.190926,6.41
13832,44.509708,38.614925,6.06
13834,44.521709,20.668734,5.80
13835,44.523869,-23.606012,5.82
13847,44.565346,-40.304672,2.88
13874,44.675323,-2.782877,5.22
13879,44.690281,39.662727,4.68
13883,44.697090,-9.776506,6.14
13884,44.699085,-64.071281,4.98
13905,44.765339,35.183128,4.94
13907,44.777054,-28.907213,6.14
13914,44.803017,21.340429,4.63
13942,44.900715,-25.274134,5.69
13947,44.909595,-32.507198,6.32
13949,44.916149,41.032940,5.89
13951,44.921505,-2.464952,5.56
13954,44.928749,8.907365,4.71
13965,44.957458,47.220692,5.47
13997,45.049545,38.131741,6.11
14036,45.183914,10.870388,5.93
14040,45.211994,-2.878618,6.11
14043,45.217518,52.351746,5.24
14060,45.291763,-7.663012,5.75
14086,45.406727,-28.091555,5.88
14104,45.467922,5.336151,6.24
14109,45.475590,26.462355,5.91
14110,45.483826,-9.961407,5.84
14124,45.538647,-6.494543,6.20
14131,45.564224,-71.902458,5.51
14135,45.569881,4.089734,2.54
14143,45.593819,4.352884,5.62
14146,45.597946,-23.624472,4.08
14168,45.676140,-7.685472,5.32
14187,45.732735,-46.975037,5.81
14232,45.875641,28.269905,6.38
14240,45.903587,-59.737774,5.12
14264,45.986446,47.848480,6.48
14293,46.068810,-7.600857,5.26
14315,46.158615,1.863604,6.05
14318,46.169353,15.856023,6.37
14328,46.199131,53.506439,2.91
14354,46.294052,38.840275,3.32
14355,46.297066,-8.274247,6.30
14365,46.337563,40.582180,6.06
14376,46.361206,25.255175,5.45
14382,46.385071,56.705719,4.77
14392,46.417336,56.068966,6.10
14417,46.533043,79.418533,5.49
14439,46.598686,13.187250,5.64
14456,46.639545,-6.088555,5.23
14502,46.829205,64.057594,5.89
14514,46.856968,17.879995,6.13
14521,46.883114,-78.989243,5.67
14544,46.947254,47.308708,6.38
14547,46.954063,-69.264923,6.12
14551,46.961849,-27.831150,6.18
14566,47.016018,52.213512,6.33
14576,47.042221,40.955647,2.09
14586,47.087955,18.795053,6.24
14607,47.161636,8.471069,6.28
14626,47.225761,62.384598,6.47
14632,47.265076,49.613277,4.05
14649,47.333878,20.761124,6.41
14668,47.373871,44.857544,3.79
14677,47.403091,29.077080,5.74
14719,47.536831,27.819765,6.42
14748,47.612686,26.896233,6.02
14749,47.613525,-48.734158,6.11
14757,47.647442,-23.738548,6.37
14764,47.661644,11.872627,5.97
14791,47.753235,64.896263,6.50
14797,47.772018,-13.264284,6.36
14814,47.819698,-16.024967,6.25
14817,47.822445,39.611584,4.61
14819,47.828236,-3.811595,6.08
14821,47.841328,13.047845,6.11
14838,47.907330,19.726677,4.35
14844,47.928436,81.470711,5.92
14862,47.984356,74.393661,4.85
14879,48.018734,-28.987617,3.80
14887,48.039810,42.375904,6.15
14893,48.059357,27.256968,5.78
14913,48.107189,-44.419659,5.92
14914,48.109997,47.725876,6.32
14915,48.109859,6.660883,5.55
14930,48.138134,-57.321548,5.71
14954,48.193485,-1.196101,5.07
14972,48.256203,-35.943687,6.29
15004,48.349457,48.176952,5.93
15024,48.408104,-29.804129,6.17
15110,48.725399,21.044441,4.87
15118,48.735733,42.503635,6.07
15125,48.751125,-26.100458,6.25
15154,48.835155,30.556688,5.61
15191,48.946423,32.856712,6.30
15192,48.949875,57.140621,5.79
15193,48.952785,50.955891,6.46
15197,48.958439,-8.819730,4.80
15201,48.989265,-77.388451,5.51
15203,49.003563,-5.918705,6.17
15204,49.007732,34.688515,6.25
15209,49.018547,45.346134,6.15
15219,49.050854,50.937664,5.04
15230,49.090515,-5.730464,6.30
15241,49.146629,32.184017,5.98
15244,49.149029,-9.154676,6.14
15282,49.297726,40.482979,6.44
15305,49.360828,-47.751663,5.84
15309,49.381397,65.658363,6.41
15323,49.416901,31.127048,6.40
15330,49.438545,-62.575321,5.53
15334,49.440628,39.283375,5.97
15338,49.447273,44.025024,5.49
15353,49.495918,-66.926849,6.03
15357,49.510757,-28.797075,5.93
15371,49.549633,-62.506363,5.24
15382,49.592098,-22.511118,4.86
15383,49.593437,-0.930288,5.62
15404,49.657230,50.222176,5.16
15411,49.671436,-18.559793,5.72
15416,49.682610,34.222652,4.85
15444,49.781807,50.094967,5.05
15457,49.840397,3.370198,4.84
15474,49.879169,-21.757864,3.70
15479,49.895447,-24.122902,5.63
15510,49.979160,-43.069782,4.26
15514,49.982491,27.071135,5.91
15520,49.996933,65.652290,4.74
15547,50.081745,77.734741,5.44
15549,50.084835,29.048458,4.47
15557,50.106552,25.662739,6.14
15585,50.188335,-26.606506,6.40
15619,50.278351,3.675620,5.70
15627,50.306763,21.147085,5.27
15643,50.350048,-23.635136,5.50
15648,50.360718,43.329651,4.96
15655,50.389290,-47.776661,6.40
15669,50.468655,49.070904,5.94
15696,50.549553,27.607553,5.55
15700,50.567852,-25.587803,6.36
15737,50.688511,20.742069,5.10
15770,50.804955,49.213268,5.32
15776,50.823753,-7.794098,6.20
15800,50.901272,0.910087,6.47
15807,50.912460,4.882105,6.37
15840,51.009541,-69.624603,6.14
15850,51.042210,12.629590,6.03
15861,51.076981,24.724064,5.50
15863,51.080673,49.861179,1.79
15870,51.108826,20.803490,6.07
15876,51.123734,33.535961,5.78
15884,51.150856,-51.062656,6.50
15890,51.169006,64.585999,5.13
15900,51.203308,9.028870,3.61
15968,51.401054,-69.336433,5.96
15987,51.482655,-35.920883,6.39
15988,51.489059,49.120758,6.09
16015,51.549088,-41.636940,6.33
16029,51.593849,-27.317478,5.93
16042,51.647446,28.715088,6.47
16083,51.792301,9.732680,3.73
16095,51.827820,12.735289,6.29
16112,51.889214,-35.681324,5.71
16142,52.003948,-11.286600,5.74
16147,52.012753,49.062866,4.99
16156,52.048004,-35.853428,6.49
16168,52.086239,33.807556,5.72
16177,52.098240,60.255672,6.49
16181,52.110691,22.804007,6.03
16210,52.217999,49.848385,5.58
16226,52.265850,3.248704,6.41
16228,52.267231,59.940331,4.21
16244,52.341839,49.508949,4.67
16245,52.343369,-62.937527,4.71
16252,52.359497,46.937866,6.21
16263,52.400116,-12.674737,5.57
16266,52.413074,-6.804458,6.01
16281,52.478100,58.878750,4.55
16285,52.479839,-42.634254,5.76
16290,52.495502,-78.351852,5.68
16292,52.500854,55.451809,5.09
16303,52.545582,59.365948,6.14
16310,52.556595,-41.369938,6.12
16319,52.580807,71.863899,6.37
16322,52.601955,11.336442,5.14
16335,52.643684,47.995216,4.36
16339,52.653900,-47.375126,5.98
16340,52.653931,48.103596,5.82
16341,52.654411,-5.075145,4.74
16358,52.689255,6.188703,5.93
16368,52.715385,-66.489716,5.81
16369,52.718235,12.936678,4.14
16424,52.872269,49.209770,6.29
16425,52.876213,40.759933,6.50
16447,52.954319,49.401093,6.41
16449,52.973522,-25.614149,6.38
16470,53.035816,48.023476,5.47
16489,53.082302,84.911041,5.62
16499,53.109467,46.056862,5.30
16509,53.144882,-50.378647,5.67
16511,53.149784,9.373438,5.76
16516,53.162399,44.855759,6.42
16518,53.166737,35.461727,5.91
16531,53.214630,-61.016872,6.42
16537,53.232719,-9.458262,3.72
16587,53.384159,58.765240,6.45
16591,53.395966,39.899479,5.79
16599,53.412823,54.974857,5.98
16602,53.421825,57.868725,6.37
16611,53.446980,-21.632883,4.26
16628,53.486641,-31.080114,6.20
16641,53.534897,17.832829,6.14
16664,53.610931,24.464394,5.95
16672,53.639938,-31.874802,6.39
16677,53.656124,-9.868261,6.25
16695,53.704502,6.417691,6.49
16697,53.718346,-25.582825,6.48
16712,53.754253,60.041428,6.43
16779,53.988525,-5.124954,6.49
16780,53.990280,-11.193782,5.56
16803,54.072556,-17.467064,5.24
16826,54.122387,48.192635,4.32
16827,54.125729,-78.323074,6.29
16846,54.197041,0.587758,5.82
16852,54.218266,0.401662,4.29
16870,54.273659,-40.274544,4.57
16924,54.449295,15.430552,6.40
16938,54.500744,42.582844,6.41
16974,54.582169,56.932713,6.29
16989,54.621883,-7.391863,5.86
17007,54.698624,-27.943054,6.01
17026,54.750256,20.915766,6.50
17027,54.754650,-5.626210,5.97
17056,54.854549,75.739624,6.25
17057,54.855854,-10.437278,6.19
17058,54.857292,16.536686,6.18
17086,54.909779,-3.393010,6.22
17103,54.963017,3.056863,5.55
17120,54.998207,-1.121226,6.12
17136,55.047657,-15.226534,6.35
17167,55.159725,-5.210706,5.53
17181,55.192947,25.329493,6.11
17203,55.282722,37.580196,5.55
17214,55.307491,-11.802418,6.49
17296,55.538910,63.216805,5.06
17298,55.541145,-45.957890,6.50
17304,55.562084,-31.938360,4.99
17309,55.578945,19.700254,5.68
17313,55.594364,33.965027,4.97
17328,55.636261,-85.261963,6.40
17342,55.678062,59.969391,5.74
17351,55.708618,-37.313519,4.59
17358,55.731239,47.787552,3.01
17378,55.812088,-9.763395,3.52
17395,55.890972,-10.485661,5.59
17408,55.946701,19.665031,6.13
17436,56.026562,-40.660290,6.45
17437,56.026787,48.523655,6.06
17440,56.048897,-64.806900,3.84
17448,56.079720,32.288246,3.84
17453,56.117508,20.928738,6.09
17457,56.127121,-1.163091,5.24
17460,56.130932,36.460102,5.60
17464,56.141159,-54.274029,6.29
17475,56.170456,46.099812,6.10
17489,56.200890,24.289471,5.45
17493,56.210323,-48.061298,6.49
17499,56.218903,24.113338,3.72
17506,56.235405,-0.296720,5.56
17527,56.290577,24.839260,5.66
17529,56.298481,42.578548,3.77
17531,56.302048,24.467278,4.30
17534,56.316151,-47.359474,5.72
17543,56.348793,-71.658134,6.26
17558,56.404560,38.676262,6.45
17563,56.418510,6.049991,5.34
17573,56.456684,24.367748,3.87
17579,56.476978,24.554510,5.76
17584,56.496899,45.681900,5.66
17585,56.503605,67.201607,5.79
17587,56.509708,63.345047,4.78
17588,56.512081,24.527899,6.43
17593,56.535557,-12.101589,4.43
17595,56.539005,6.803520,5.91
17608,56.581562,23.948359,4.14
17618,56.614292,-29.338158,5.91
17651,56.712059,-23.249723,4.22
17678,56.809425,-74.238960,3.26
17702,56.871151,24.105137,2.85
17707,56.883900,55.921959,6.09
17717,56.915207,-23.874678,5.24
17732,56.954266,32.195415,6.26
17734,56.956707,-36.105785,6.21
17738,56.983498,-30.167883,5.52
17759,57.027252,24.988417,6.44
17771,57.067783,11.143294,5.08
17772,57.075317,50.736767,6.18
17776,57.086731,23.421249,5.44
17798,57.148769,-20.902977,5.81
17797,57.149445,-37.620155,4.30
17805,57.162315,0.227857,5.91
17832,57.237240,23.857136,6.47
17846,57.283829,43.963097,5.95
17847,57.290592,24.053415,3.62
17851,57.296730,24.136711,5.05
17854,57.307140,70.871048,5.40
17858,57.332264,57.118267,6.46
17874,57.363556,-36.200249,4.17
17884,57.380356,65.525970,4.39
17886,57.386219,33.091381,5.14
17891,57.402542,63.296967,5.82
17900,57.431370,23.711855,6.17
17921,57.479462,22.244150,6.05
17932,57.518459,44.967857,5.65
17950,57.567345,-1.522574,6.47
17954,57.578896,25.579363,5.24
17959,57.589531,71.332268,4.59
18033,57.816120,13.046078,6.30
18067,57.924000,68.507484,6.31
18081,57.973831,34.359119,5.78
18089,58.000950,6.534907,5.66
18094,58.018532,31.168577,6.22
18141,58.173569,-5.361259,5.48
18170,58.291843,17.327084,5.97
18173,58.303875,-18.434446,6.21
18199,58.388805,-46.893673,5.93
18201,58.393650,25.682882,6.35
18212,58.411217,48.650494,5.76
18213,58.412266,-34.732296,5.11
18216,58.427925,-24.612230,4.64
18217,58.430176,57.975140,5.80
18246,58.533001,31.883635,2.84
18255,58.572929,-2.954730,4.46
18262,58.596527,-40.357010,5.70
18275,58.641464,-52.690426,6.46
18339,58.817207,-12.099105,5.99
18396,58.992359,47.871422,5.39
18401,59.016418,-63.463718,6.14
18428,59.115253,-13.597531,6.37
18434,59.119545,35.080898,5.49
18438,59.126266,71.821609,6.31
18453,59.152050,50.695381,5.28
18455,59.158051,-9.750844,6.18
18471,59.216969,22.477970,5.62
18481,59.257153,6.039967,6.09
18485,59.265869,23.175550,6.05
18488,59.284546,61.108883,4.99
18505,59.356007,63.072266,4.95
18508,59.359921,24.461937,6.19
18532,59.463451,40.010216,2.90
18543,59.507355,-13.508515,2.97
18565,59.621490,38.840256,6.32
18592,59.678699,-57.102360,6.05
18597,59.686424,-61.400185,4.56
18606,59.718315,-5.469947,5.85
18614,59.741249,35.791035,3.98
18647,59.875546,-12.574425,5.61
18658,59.918716,10.330402,6.35
18673,59.981174,-24.016214,4.62
18717,60.153709,17.296659,6.31
18723,60.169380,-30.490698,5.93
18724,60.170074,12.490347,3.41
18735,60.203175,18.194000,5.89
18744,60.224190,-62.159283,4.48
18769,60.311802,36.989475,6.39
18772,60.325455,-61.078823,4.97
18788,60.383533,-1.549660,5.28
18805,60.442230,9.998017,5.67
18859,60.653099,-0.268923,5.38
18907,60.789093,5.989305,3.91
18926,60.853107,-20.143797,6.47
18957,60.935848,5.435624,5.32
18975,60.985844,8.197269,5.45
18990,61.036278,-16.588728,6.36
18993,61.041149,2.826947,5.36
19009,61.090309,24.105993,5.46
19011,61.094658,-12.792295,5.62
19018,61.113182,59.155506,5.00
19037,61.170422,-20.381865,6.12
19038,61.173790,22.081926,4.36
19076,61.334366,22.008905,5.90
19095,61.405922,-27.651808,5.59
19111,61.444637,-20.512564,6.34
19121,61.485451,-8.856105,6.27
19129,61.513229,68.679970,5.88
19167,61.646027,50.351261,4.25
19171,61.651711,27.599903,5.18
19172,61.652561,54.008663,6.31
19177,61.661774,65.520798,6.14
19205,61.751926,29.001299,5.21
19222,61.794735,74.000359,6.49
19233,61.839165,-64.222290,6.37
19261,61.924919,15.162788,6.02
19284,61.997566,17.339897,5.89
19302,62.064178,37.727493,6.07
19335,62.152454,38.039734,5.52
19343,62.165359,47.712513,3.96
19376,62.256538,13.398281,5.94
19388,62.291523,19.609217,5.51
19398,62.324310,-16.385876,5.45
19400,62.342522,54.828861,6.25
19412,62.364887,59.908070,6.29
19434,62.429188,3.322697,6.49
19454,62.501278,86.626137,5.84
19461,62.511585,80.698685,5.10
19483,62.593845,-6.923852,5.44
19509,62.691135,-35.273788,6.43
19511,62.699024,-8.819814,5.70
19513,62.707756,26.480951,5.39
19515,62.710617,-41.993572,4.93
19525,62.745918,33.586792,5.75
19554,62.834507,5.523047,5.71
19571,62.900833,-20.356157,5.80
19587,62.966415,-6.837581,4.04
19590,62.983902,-8.837485,6.45
19601,63.001141,-17.274733,6.41
19641,63.130630,17.277460,6.09
19672,63.213524,22.413458,6.14
19673,63.216061,68.501152,6.33
19719,63.387932,7.716045,5.29
19720,63.394032,10.212458,6.24
19721,63.398838,-40.357761,6.36
19725,63.408958,-1.149737,6.45
19730,63.436710,72.126144,6.05
19736,63.457653,12.753701,6.25
19740,63.484932,9.263824,4.84
19746,63.498753,37.967148,6.47
19747,63.500446,-42.294369,3.85
19777,63.598709,-10.256283,4.87
19780,63.606064,-62.473858,3.33
19799,63.650974,10.011406,5.22
19805,63.702286,-62.191811,5.45
19810,63.716957,37.542671,6.31
19811,63.722149,40.483669,4.67
19812,63.724422,48.409332,4.12
19823,63.757481,57.460361,6.06
19849,63.818058,-7.652871,4.43
19859,63.869999,6.186858,6.32
19860,63.883575,8.892357,4.27
19877,63.942841,15.400695,6.31
19893,64.006454,-51.486649,4.26
19917,64.087296,-60.948483,6.34
19921,64.121071,-59.302155,4.44
19949,64.179565,53.611797,5.20
19968,64.223129,61.849991,5.69
19983,64.283699,57.860355,5.72
19990,64.315262,20.578590,4.93
19996,64.330093,-6.472177,5.95
20020,64.417786,-63.255405,5.88
20039,64.465996,80.535782,6.39
20042,64.473557,-33.798347,3.55
20049,64.496643,-80.214035,5.67
20063,64.533775,42.141159,6.22
20070,64.560844,50.295502,4.60
20075,64.566986,-20.715260,6.00
20087,64.596664,21.579296,5.64
20106,64.656204,-22.969723,6.09
20109,64.666695,-52.860096,6.08
20138,64.762039,-33.904617,6.36
20156,64.805084,50.048695,5.46
20161,64.819511,-44.267918,5.33
20171,64.858742,21.142307,5.50
20186,64.902931,21.773491,5.34
20188,64.905907,10.121437,6.31
20205,64.948334,15.627642,3.65
20219,64.990425,14.035201,5.58
20231,65.041451,31.953175,6.16
20234,65.047966,50.920933,5.55
20241,65.060112,41.808071,5.95
20250,65.088409,27.350754,4.97
20252,65.102669,34.566727,4.93
20255,65.104607,18.742607,6.11
20261,65.151283,15.095453,5.26
20263,65.161003,-6.245995,6.15
20264,65.162552,-20.639622,5.38
20266,65.168114,65.140442,5.26
20268,65.171852,6.130798,5.76
20271,65.178482,-7.592493,5.85
20284,65.219658,13.864427,6.15
20297,65.241821,-81.579918,5.78
20341,65.362663,-0.098170,5.86
20347,65.380470,-25.728580,6.08
20354,65.388168,46.498878,4.80
20360,65.406319,-6.284172,6.45
20376,65.448402,60.735626,5.40
20380,65.465874,56.506317,5.91
20384,65.471939,-63.386391,5.24
20400,65.514641,14.077198,5.72
20417,65.594719,20.821417,5.91
20430,65.645592,25.629314,5.38
20455,65.733704,17.542515,3.77
20456,65.741371,59.616180,6.18
20465,65.773636,-24.892157,5.81
20467,65.782318,-35.544815,6.38
20484,65.854408,16.777260,5.64
20493,65.884857,20.982044,6.00
20498,65.899216,42.427910,6.25
20507,65.920212,-3.745470,5.17
20522,65.965935,9.460968,5.10
20533,65.999008,24.300991,6.34
20535,66.009193,-34.016846,3.97
20542,66.023987,17.444130,4.80
20552,66.051079,-57.071339,6.28
20558,66.060349,12.157987,6.42
20579,66.121475,34.130756,5.73
20591,66.156067,33.959686,5.77
20614,66.238014,19.042013,5.97
20619,66.272293,-61.238194,5.94
20630,66.329643,-44.160896,6.38
20635,66.342331,22.293875,4.21
20641,66.354210,22.199999,5.27
20648,66.372421,17.927910,4.30
20661,66.405479,15.941010,6.44
20698,66.505623,4.373451,6.37
20704,66.526260,31.438911,5.29
20711,66.576912,22.813583,4.28
20713,66.586411,15.618265,4.48
20715,66.587929,8.590269,6.06
20732,66.651558,14.713782,4.69
20765,66.737206,-24.081324,6.11
20771,66.752907,2.079409,6.23
20772,66.753616,57.585289,6.28
20776,66.762093,80.824158,5.42
20781,66.774811,-46.947506,6.10
20789,66.822701,22.996338,5.53
20804,66.869865,11.212300,5.87
20825,66.941818,-62.521206,5.74
20842,67.003250,21.619907,5.72
20848,67.015160,1.858605,6.14
20856,67.039436,-41.959831,6.41
20860,67.055382,83.807793,5.51
20873,67.097504,14.740974,5.90
20877,67.109879,16.359673,4.96
20884,67.133835,1.380821,5.53
20885,67.143715,15.962181,3.84
20889,67.154144,19.180431,3.53
20892,67.162651,-19.458874,5.95
20894,67.165573,15.870883,3.40
20901,67.209015,13.047602,5.02
20904,67.216621,30.361492,6.38
20922,67.278854,-13.048370,5.61
20934,67.333633,-46.515270,6.13
20982,67.502380,83.340378,5.47
20985,67.509544,10.262214,6.47
20995,67.535820,15.637840,5.58
20997,67.541687,-13.592372,6.22
21029,67.640137,16.194014,4.78
21036,67.655670,13.724402,5.40
21038,67.660042,32.457767,6.18
21039,67.662025,15.691879,5.47
21042,67.668045,-35.653503,5.95
21053,67.694969,16.148697,6.50
21060,67.708740,-44.953751,5.07
21082,67.779961,15.105037,6.28
21108,67.850418,40.010193,6.25
21110,67.857719,-13.644222,6.25
21137,67.965645,15.851560,6.01
21139,67.969437,-0.044011,4.91
21144,67.987274,36.742687,6.35
21148,68.007675,53.910831,5.78
21152,68.020035,5.410035,6.37
21192,68.156479,-3.209541,5.76
21239,68.342026,-10.785333,6.06
